comment_hash,comment,sentiment,sentiment_score,aspects,negative_reasons,model,analyzed_at
339e5a21b0353af3,第一次养猫，第一本猫书，十分之共鸣，百感交集。薄薄的一百三十七页，写出了猫与人之间有形无形的爱情。书上说到：“从古埃及开始就区分了两种人：爱猫人和那些无法忍受猫的人。”书中形形色色爱猫人看起来很可爱，有点滑稽，这些无一不体现他们对猫咪的喜爱，往往关注这些小东西比自己更多。可旁人是不会告诉爱猫者对猫咪的狂爱样子，因为他们等着看出温馨喜剧呢。爱猫，一天比一天爱。,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:26:58
44924f457cd29a2d,第一次看到这本书是在书店，一拿起就放不下了，结果就一直站到看完。看的时候很投入，连脚酸也是在合上书之后才感觉到。读完此书，生活中的某些迷茫渐渐消散了，重新思考怎样让短暂的人生过得更充实，更快乐。心里一下子有了希望。当然书之于人，也是因人而异的，有人会大爱这本书，例如本人。也有人会觉得这些道理如此简单，早就明白。不过，有时越是简单的东西就越是容易被遗忘，也越是需要被提醒。,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:26:58
ba8e415b1072367c,第二遍了。由于Java基础知识的不足，在看的过程中还是跳过了几章。当然比第一遍多看了点，也看得更加深了点，觉得还是有看第三遍的需要，说不定有第四遍的需要……不想多说，是一本好书，推荐所有想学好Java的同仁们。这一次看得相对细一点，发现个别翻译有不足之处。当然这不影响大局。。。好书，好书，推荐，推荐。。。。。。,正面,0.7,质量,,deepseek-v4-pro,2026-06-29T22:26:58
98158a1e0b72f449,的确是一本家庭教育的好书。我是2个孩子的家长，从事中学教育十余年。看完这本书后，一方面让我反思自己教育孩子的方法，一方面让我庆幸及早看了这本书。读完后有一个深刻的体会：针对每个孩子，教育方法都不一样，但是教育理念肯定是一致的，即充分发挥孩子的能动性，让孩子带着兴趣去学习。作者对她孩子的教育方法，我也试着去对自己的女儿。发现效果确实不错。,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:26:58
6ac26b41b962a126,陈老的这部书，写的很精彩！不论是从文字、材料还是从整部书的逻辑结构，都十分让人难忘！好好读一读，对于专业和非专业人士来讲，都是很有助益的！陈老所提出的近代社会的新陈代谢的观点在学界也很有影响力！而在这本学术著作里，陈老就用很平实但却优美的文字向我们阐述了他的这一凝聚了他心血的成果！陈老的很多弟子也继承了他的学风，严谨治学。令人钦佩！,正面,1.0,质量,,deepseek-v4-pro,2026-06-29T22:26:58
bf1142861b4ef389,本来不是很喜欢这文字种插画性质的读物，觉得不多，有点不划算，嘿嘿但阿狸的故事却喜爱至极的确，比几米还几米“据说”的故事有在网上看到阿狸与妈妈的对话，问到何为死亡阿狸与树的对话，问及何为人生无一不引人深思不错！值得反复回味！,正面,0.6,"质量,价格,体验",,deepseek-v4-pro,2026-06-29T22:26:58
f3085ab41cf36769,4岁儿子是恐龙迷。买书的时候看见有这么多种恐龙的名称，感觉内容似乎非常丰富。但拿到书以后才发现每本都不是很厚。虽然不是以故事的形式讲述，而是以科普的形式，但儿子还是非常喜欢。连续读了两个月，基本上现在只要翻开第一页，就能指着每种恐龙的头像说出名称。就连恐龙化石在地球上的分布、恐龙出现的年代等等，也都饶有兴趣。只能说，孩子有孩子的视野，大人的眼光不一定适合孩子。,正面,0.7,"质量,体验",,deepseek-v4-pro,2026-06-29T22:26:58
f1829c8634c53cb7,20年前，在大学里读过英文原版，就被深深地打动。毕业后一直想买一本收藏，可一直没找到。前几天在网上搜索到这本书的中文版电子书，DOWN下来又读了一遍。再一次决定，要买一本收藏。没想到真在当当网上找到了。显然，这本书是不大受人关注的，书皮的一半泛着黄，看样子被半压在其他书下很久了，落了很多土。书页黄黄的，不光滑，也没有亮光，不过我很喜欢这种感觉，很有书而非画报的感觉。,正面,0.8,"质量,包装",,deepseek-v4-pro,2026-06-29T22:26:58
702f91b27c9e10a0,《阴阳师.晴明取瘤》这本书买回来放在书架上好段日子，我都完了是什么时候买的了。在整理东西的时候看到正好睡不着就看看吧。看完之后觉得有点搞笑。是古代得鬼比较蠢呢，好是日本那边得鬼比较蠢？因为看现代得鬼故事都说到那些鬼事很精明，而且狡猾。我想问的就事晴明不是有式神吗？为什么到有事的时候式神不帮忙?过总结都不错，让我有想买其他几部回来看个完整。,正面,0.5,质量,,deepseek-v4-pro,2026-06-29T22:26:58
d04be4bed9c6560a,《四季时钟》真不错，插画非常精美，语言清新流畅，口吻活泼有趣。翻译质量很棒，用词精确生动。作为科普书籍，用词的简练和准确非常重要。小孩一拿到就非常专注地看起来了。我也跟着看了半天不舍得放～～～我最近发现那些童书好像买回来自己都一样爱看。所以，我现在真是不太关注所谓的年龄分段了。只要绘图是我喜欢的风格，故事是够让人愉悦的诉说方式，不管语言深浅，照单全收,正面,1.0,"质量,体验",,deepseek-v4-pro,2026-06-29T22:26:58
d4d1e28dfeedda7a,“睡觉，睡觉，总是睡觉，生活中应该有更好玩的事情可以做”。这句卡梅拉的经典已经被我儿子纳入他的口头禅。他也不想我总是让他这样或那样。他要以自己的方式去生活。虽然他显得“不听话”了，但作为母亲，他从小就学会自主，我感到更加开心。,正面,0.8,"体验,质量",,deepseek-v4-pro,2026-06-29T22:27:17
4acf893b4d037b78,"作者倒是个很小资的人,但有点自恋的感觉,书并没有什么大帮助",负面,-0.5,质量,"实用性差,内容自恋",deepseek-v4-pro,2026-06-29T22:27:17
fd5c2c33e1341c8e,这本书说实话不太好用，讲的东西不会让我觉得学到了什么。只是一些平时日常生活中用错的地方，在网上随便搜一搜就有。,负面,-0.6,质量,"内容浅薄,缺乏实用性",deepseek-v4-pro,2026-06-29T22:27:17
b3ddbd93edd1fdb3,在电视上还挺喜欢于丹，买了书发现，不差，就是觉得有点不值。内容少得很。,中性,-0.2,"价格,质量","内容少,性价比较低",deepseek-v4-pro,2026-06-29T22:27:17
ef89a068a34d470f,语言轻松幽默，阅读起来让人心情大好，内容实用，但是不喜欢把博客回复内容以及跟读者互动的话题全部照搬上来。感觉比较杂乱。,中性,0.0,"质量,体验","内容杂乱,照搬博客互动",deepseek-v4-pro,2026-06-29T22:27:17
ab99203b8a097817,于丹的心得，在电视上看过，也上网看过，记得在大学的时候老师还放给我们看过， 现在看有书，就买了一本，翻了翻感觉挺好，还有书签，印刷是彩色的，也很好。,正面,0.7,"质量,包装",,deepseek-v4-pro,2026-06-29T22:27:17
9b2715d92485a794,有点名不符实， 书的内容太简单， 小孩看过一遍后就用不上了,负面,-0.5,质量,"内容简单,名不副实",deepseek-v4-pro,2026-06-29T22:27:17
4daba5dc855f6ac1,"有点卡,放的不太流畅!没有想象的那么好!",负面,-0.5,"质量,体验","播放卡顿,不流畅",deepseek-v4-pro,2026-06-29T22:27:17
7452949b16a7d853,有点哗众取宠的意思，而且印刷上也太糊弄人：每一页面差不多只有2/3有字,负面,-0.6,"质量,包装","印刷差,内容空洞",deepseek-v4-pro,2026-06-29T22:27:17
1bbabad0bc503682,由于要买的书在当当和卓越都不全，所以2008-6-1 12:23同时在两个网站下单，卓越的半天就审核发货了，当当的两天后看订单状态还是等待审核。2008-06-04 9:30，当卓越的书已经收到的时候，当当还在等待审核。又用了整整一天配货，显示发货时间是2008-06-04 13:37。心想可能是配货审核的时间慢，到货应该快（快递到济南市区2-3天）。可现在已经是2008-06-09 11:40了，书还不知道在哪儿呢，刚才打电话400-711-6699，想问问啥时候能到。等了两分钟，接通后说听不到我声音，接着就挂线了！！气愤！！！！当当，第一次从你这儿买书，太让人失望了。,负面,-0.9,"物流,服务","发货慢,物流缓慢,客服态度差",deepseek-v4-pro,2026-06-29T22:27:17
9ab5e83824970615,因为突然觉得自己接受不了这样的书，所以没打开，还是新的啊,中性,0.0,体验,,deepseek-v4-pro,2026-06-29T22:27:57
49af1ebb4f3d6d74,以为这一本都是色戒的详细描述，没有想到大部分是张的其他小说，很失望，因为之前张的大部分作品自己都看过了。,负面,-0.6,质量,内容与预期不符,deepseek-v4-pro,2026-06-29T22:27:57
d52c58b1af634e0a,"以为曾经是排行榜第一的书一定不错,结果,拿到书后,非常失望,印刷一般,纸张也一般,内容......提起内容,只能是消遣一下的书,有些理论是十分错误的.这本书迎合了大众的心里.但是,作者这种不负责任的态度,让人太失望了!不建议大家买这本书!!非常失望!白花20来块钱!",负面,-0.9,"质量,价格","印刷质量差,纸张质量差,内容错误,性价比低",deepseek-v4-pro,2026-06-29T22:27:57
8749c3dc8f4b4daf,一岁9个月的宝宝不是很喜欢，希望他大点会喜欢,中性,0.0,体验,,deepseek-v4-pro,2026-06-29T22:27:57
29e466198e333fc6,无实际用途 如果早看到 作者是韩国人 一定不买 不是我歧视韩国人 实在是国情不同！,负面,-0.7,"质量,价格","内容不实用,不适用于本国国情",deepseek-v4-pro,2026-06-29T22:27:57
0612ef9c00aba605,我下了订单，但是此书没有送给我，其他书却送到了，真是奇怪。也没说是什么原因,负面,-0.5,"物流,服务","漏发书籍,无解释",deepseek-v4-pro,2026-06-29T22:27:57
da252a82509ac9a8,虽然书的内容上吗什么大的区别，但是封封皮给人的感觉很不专业，怎么有网友品论？？？郁闷之极！,负面,-0.6,"包装,质量",封皮不专业,deepseek-v4-pro,2026-06-29T22:27:57
7b04c67059f9876f,司空见惯的东西，有一种上当的感觉！,负面,-0.7,"质量,体验","内容平庸,感觉上当",deepseek-v4-pro,2026-06-29T22:27:57
77b1ebbc0ddf5c3d,内容还行，但是书的味道有些熏人，孩子怎么看,负面,-0.4,质量,书有异味,deepseek-v4-pro,2026-06-29T22:27:57
d20f92296a770baa,内容单薄，没啥意思。对于没有什么文化水平的人看看是有帮助的，但是如果你是有一定的专业的人就没啥意思了。空洞，乏味，不用半天全书看完。,负面,-0.7,质量,"内容单薄,空洞乏味",deepseek-v4-pro,2026-06-29T22:27:57
ff65947ab69545be,看了两边，第一感觉是--很一般。内容上，真不敢苟同，还号称是学术明星，于丹的同志的见解真让我张了见识！页数大可以压缩到50页，何必浪费纸张呢？难道孔夫子没教育你怎么搞环保？评论到此结束，懒得浪费我得笔墨！,负面,-0.8,"质量,体验","内容空洞,浪费纸张",deepseek-v4-pro,2026-06-29T22:28:21
7874ca576a3d8698,看了就后悔，除了把单词用语言串起来了之外，什么都没得了，还不如直接把那些个单词一一罗列的实在。想增加词汇？靠他，实在是不行，至少是我，看了一篇就没什么在想看下去的冲动了。为了不浪费钱，就用来当本小型词汇表，有需要的时候看着目录查查了。学习英语，特别是记单词，还是没什么捷径可走啊~~&#183;~&#183;,负面,-0.7,"质量,体验","对记忆无帮助,内容乏味",deepseek-v4-pro,2026-06-29T22:28:21
390e12d67b988118,覺得很失望.這本書這麼火.可是並非我想要的內容.作者是博客出身.怎麼寫都是他的自由.但是出版成書就應該章節嚴謹.出處博引.不然怎對得起讀者?看在我眼裡.只能想到這個評語--有寫小說的欲望.沒有寫歷史的本事1.朱元璋的人生中.劉基跟胡惟庸是多麼重要的角色.但在本書中.所謂足智多謀的劉基.作者只寫到所謂安丰之戰.而且還只是劉基規勸朱元璋不要攻打的兩句話.這樣就可以定位劉基的神機妙算了嗎?其他的戰役呢.其他的權謀呢.劉基的角色何在?胡惟庸寫的比較多.但是他的惡形惡狀呢.他的權謀運用呢?都是一筆帶過.比起他對戰爭場面的描述.那真是小巫見大巫了2.作者的強項顯然是戰爭場面與部份小故事.雖然還引用古文.還幫我們翻譯.但我覺得大方向沒定好.重要主角群配置份量沒抓好.很多事件只是輕輕一筆.可見參考文獻的不足3.寫作的語氣當然可以是作者自身的風格.作者用現代流行語重新演譯了亂哄哄的明史.但是作者屢屢試圖以第一人稱做心情描述.卻煽情且花費了大篇章..只能說..他下一部書應該是小說吧,负面,-0.8,质量,"章节不严谨,内容肤浅,重点不清",deepseek-v4-pro,2026-06-29T22:28:21
da50a14fd987bd00,绝对是炒作，这本书无聊得很，浪费钱,负面,-0.9,"质量,价格","炒作,内容无聊,浪费钱",deepseek-v4-pro,2026-06-29T22:28:21
5544a32f8c66e9f8,很喜欢马云一时冲动买了这本书翻了翻之后发觉 果然是冲动了都是现场点评的节选个人建议看看现场 现场要精彩很多,中性,-0.2,质量,内容不如现场精彩,deepseek-v4-pro,2026-06-29T22:28:21
0fb229d92c7dbd6c,很多单词一辈子都用不上，没觉得对记忆有什么帮助：（,负面,-0.6,质量,"单词实用性低,记忆帮助小",deepseek-v4-pro,2026-06-29T22:28:21
e00dcf4fc8c75a72,还可以吧！！！！！,中性,0.2,体验,,deepseek-v4-pro,2026-06-29T22:28:21
94056567e1760f6f,不错，性价比挺高的。孩子一直在看，不卡不烫。就是买少了，没办法，又下了一单！,正面,0.8,"质量,价格,体验",,deepseek-v4-pro,2026-06-29T22:28:21
400f04a5ca1a1618,包装很好，一开机提示升级，简间设置一下然后开始使用，反应好快，不错，价钱合理。,正面,0.9,"包装,质量,价格",,deepseek-v4-pro,2026-06-29T22:28:21
4305302e4e043fdb,非常好的板。不管是性能还是其他的，支持国产，支持华为！,正面,0.95,"质量,体验",,deepseek-v4-pro,2026-06-29T22:28:21
e258f245d803739e,包装一般，外包装较大，平板的本身外包装很小，平板在里跳得很欢。,负面,-0.5,包装,"外包装过大,内部缺乏固定",deepseek-v4-pro,2026-06-29T22:28:43
5408e5e1bb1d9ead,华为华为中华有为 家里的苹果pad坏了 这次选择支持国产平板 很棒 各方面很均衡 唯一不足的是音响没有想象中好 无论怎么样 很喜欢 推荐购买,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:28:43
9a2e6a70e509208a,手机尺寸大小很合适，音效可以！,正面,0.9,质量,,deepseek-v4-pro,2026-06-29T22:28:43
ebe37e231b79905e,不好用，内存小，开关键设置的地方经常会碰到了锁屏，麻烦，太重了,负面,-0.8,质量,"内存小,开关键易误触,重量大",deepseek-v4-pro,2026-06-29T22:28:43
e051434b7f8aa051,还行吧 感觉有点大,中性,-0.2,质量,尺寸过大,deepseek-v4-pro,2026-06-29T22:28:43
2d98eb7c6c1e4ce8,华为大品牌，值得信赖，我家的手机都是华为的，平板屏幕比我想像的大，图像也很清晰，给老人用应该足够了，先用几天，好的话在追评。,正面,0.7,"质量,体验",,deepseek-v4-pro,2026-06-29T22:28:43
59ebd9098441947b,京东购物实惠～一不小心就买了16部手机，接下来不用再买手机了！_(: 」∠)_嘎？,正面,0.6,价格,,deepseek-v4-pro,2026-06-29T22:28:43
1b2baac35f0228de,做工精细，能与平果pk，续航能力可以，就是配置底了点，总之是可以了，性价比高。,正面,0.6,"质量,价格",,deepseek-v4-pro,2026-06-29T22:28:43
2a1f27120c3bb262,挺好的，电池也很耐用。,正面,0.9,质量,,deepseek-v4-pro,2026-06-29T22:28:43
29307dee4586232f,多次购买华为平板电脑了，非常好！稳定顺畅！,正面,1.0,"质量,体验",,deepseek-v4-pro,2026-06-29T22:28:43
45e2ad7f20837403,m3总体来说，非常棒，评论里面说的拖影确实是有，我现在是EMUI5.0，图片包括弹幕是存在拖影的，我平时是关闭弹幕看的，拖影很伤眼睛！！但是m3给我的感觉很值，玩游戏不卡，屏幕很大！,正面,0.7,"质量,体验",,deepseek-v4-pro,2026-06-29T22:29:12
e0834684b292047a,外观非常漂亮，拿在手上也特别轻巧，系统运行很流畅。玩游戏很给力！这个价位的平板电脑性价比真的是非常好！值得购买！,正面,0.9,"质量,价格,体验",,deepseek-v4-pro,2026-06-29T22:29:12
245dce927b1cc1d2,从专业来讲，屏的分辨率足够高，肉眼已经无法区分像素格子；另外画质上看不出明显的mura、亮点等不良（要在低灰阶画面下看）；硬件上还是很不错的。,正面,0.8,质量,,deepseek-v4-pro,2026-06-29T22:29:12
8e293c230f612726,还好吧，流畅度一般，有时会卡机,负面,-0.3,"体验,质量","流畅度一般,有时卡机",deepseek-v4-pro,2026-06-29T22:29:12
002c7e56370b735c,手机很好用，收到是全新的，包装完好齐全，手感也很不错，支持,正面,0.9,"质量,包装,体验",,deepseek-v4-pro,2026-06-29T22:29:12
db9b4c023315ef8d,下大雨，快递小哥一样风雨无阻，东西也很漂亮，京东还是一无既往的值得信赖,正面,0.9,"物流,质量,服务",,deepseek-v4-pro,2026-06-29T22:29:12
4f5e43556e4ac165,用了两月后上来评价，流畅度还行，系统有待提升和更完善人性化点，开机键还是在顶部好些，照相色彩和屏幕色彩偏深暖色，由于平板有些重量其实顶部和底部可以设计更宽一点，总的说来也就值这个价，有待提升空间！,中性,0.1,"质量,体验,价格","系统不够人性化,开机键位置不佳,色彩偏深暖色",deepseek-v4-pro,2026-06-29T22:29:12
01e8a6f80269e78e,快递非常给力，平板也挺有型。运行流畅，看电影也很清晰,正面,0.9,"物流,质量,体验",,deepseek-v4-pro,2026-06-29T22:29:12
cd3fe67614fdad43,尺寸比例16:10和手机差不多，很多手机软件都能用。看电影也上下黑边很小，现在电影都是16:9。不喜欢4:3的。,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:29:12
ccaf9f39c212a4a7,很喜欢好用。支持国货，没毛病！物流很给力。,正面,0.95,"体验,物流",,deepseek-v4-pro,2026-06-29T22:29:12
c46b86d2240db381,很不错，妈妈很喜欢又能上网，也能看小说,正面,0.8,体验,,deepseek-v4-pro,2026-06-29T22:29:33
942a0be021950332,很喜欢，主要是不卡，拿出门也很方便,正面,0.9,体验,,deepseek-v4-pro,2026-06-29T22:29:33
96b25001c91262a2,尺寸好大，感觉和ipad mini差不多了，不过还是很好用的,正面,0.6,体验,,deepseek-v4-pro,2026-06-29T22:29:33
df267baca083eb43,做工还不错音质也很好，刚刚拿到试用后在追评吧。送货速度快，快递小哥不错。,正面,0.9,"质量,物流",,deepseek-v4-pro,2026-06-29T22:29:33
b6d00f981d71cefb,给妈妈买的专门看电影用的 经济实惠 发货快,正面,0.9,"价格,物流,体验",,deepseek-v4-pro,2026-06-29T22:29:33
36edd9a87e48becd,性价比高，系统运行速度快。就是裸机，在外面买个保护壳麻烦！,正面,0.6,"价格,体验",,deepseek-v4-pro,2026-06-29T22:29:33
81338b433fef0705,正在使用，挺好的?。京东自营，很喜欢?,正面,0.8,"服务,体验",,deepseek-v4-pro,2026-06-29T22:29:33
6a7c896b30d617b3,平板反应快，买平板上京东,正面,0.8,"体验,服务",,deepseek-v4-pro,2026-06-29T22:29:33
929ccfdb65b6c9f4,不错，还可以，就是一买完就降价，早知道晚点买了,中性,-0.1,"价格,体验",买完就降价,deepseek-v4-pro,2026-06-29T22:29:33
6d52b39d69324966,质量很好啊，内存也不错，支持国产,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:29:33
cdad3cba8d87d43a,运行流畅.上网快.华为不错.赞赞,正面,0.9,"体验,质量",,deepseek-v4-pro,2026-06-29T22:29:50
441dd3f5163c0b45,帮闺蜜买的，闺蜜很喜欢。而且价格很便宜！,正面,0.85,"价格,体验",,deepseek-v4-pro,2026-06-29T22:29:50
da456adb83f5bd2d,用了一天才评价，很喜欢，很好用，很流畅，非常好。,正面,0.95,"体验,质量",,deepseek-v4-pro,2026-06-29T22:29:50
44ae738b165dd6df,很好的板，很漂亮的衣服，很合适的面膜。5.2寸的荣耀小七和他的姊妹8.4寸板M3。,正面,0.7,质量,,deepseek-v4-pro,2026-06-29T22:29:50
0767af8e4a990d75,满意帮老公买的,正面,0.8,体验,,deepseek-v4-pro,2026-06-29T22:29:50
5daae79f3bd6db8f,国产华为质量还是不错的,正面,0.8,质量,,deepseek-v4-pro,2026-06-29T22:29:50
0faca7279fc3d6c0,用了快一个月了 质量不错 运行也很流畅,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:29:50
034c8981cdd3da10,还好吧！感觉用起来还不错,正面,0.2,体验,,deepseek-v4-pro,2026-06-29T22:29:50
867141ec8ffa48b5,京东快递速度真是快，晚上9点多拍的，第二天上午就到了，到手后感觉比青春版好多了，儿子拿在手里玩游戏正好。,正面,0.9,"物流,体验,质量",,deepseek-v4-pro,2026-06-29T22:29:50
d2942222894be1d0,东西不错，这个价格很酷，喜欢，会推荐购买,正面,0.9,"质量,价格,体验",,deepseek-v4-pro,2026-06-29T22:29:50
bec5deafa5f7b65e,还可以吧，替公司买的，作为上位机用，不过OTG模式下不能给pad充电好像，这点有点不爽啊，最好能做成OTG模式下双向可选择充电，那就完美了！不知道谁能解答下华为m3的充电管理是怎么进行的，什么原理,负面,-0.2,质量,OTG模式不能充电,deepseek-v4-pro,2026-06-29T22:30:20
3991933f770f1f17,东西用了一段时间了，感觉很不错，支持国货。,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:30:20
c42e1441dfdd3ca0,外观不错，黑边比较严重，刚开始使用后续再评价！,中性,-0.1,"质量,体验",黑边严重,deepseek-v4-pro,2026-06-29T22:30:20
f746a6284730fc4a,不错挺好的，很合适手感很好。用着舒服。,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:30:20
c9da34b8154a2a70,物流居然发错配送站了，多等了一天，不过感觉这产品挺超值的，目前暂时没有发现什么问题。,中性,0.1,"物流,价格,质量",物流发错配送站,deepseek-v4-pro,2026-06-29T22:30:20
422350972a2270e9,送货真快，晚上下单第二天中午就到了，还没用，用完后再评,正面,0.8,物流,,deepseek-v4-pro,2026-06-29T22:30:20
0a5dc09ef30efc3f,好好好好好好好好好好好好好,正面,0.7,体验,,deepseek-v4-pro,2026-06-29T22:30:20
4593976b57ea54d5,好好好好好好,正面,0.6,体验,,deepseek-v4-pro,2026-06-29T22:30:20
95b7f31bc79aed2a,包装不好，太简单了。都能打得开。,负面,-0.7,包装,包装太简单,deepseek-v4-pro,2026-06-29T22:30:20
f9d4ca60afdbd850,给客户买的，国产的我比较喜欢华为！速度快，及时！很赞！,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:30:20
f70445eee278d158,大气，漂亮，老爸很喜欢，音色也不错，就是上网信号强度不太好。,正面,0.6,"质量,体验",,deepseek-v4-pro,2026-06-29T22:30:40
609eaaedf8040d9f,还可以看电视玩游戏都很好,正面,0.8,体验,,deepseek-v4-pro,2026-06-29T22:30:40
8f733fa3798cd876,一句话，平板杠杠的音质杠杠的京东快递杠杠的！,正面,0.9,"质量,物流",,deepseek-v4-pro,2026-06-29T22:30:40
c60a30f65a498588,很满意的一次购物，比我自己心里期待的要好的多！支持国产！！,正面,0.9,体验,,deepseek-v4-pro,2026-06-29T22:30:40
c8725bc221892f1f,要用一段时间才能评价！,中性,0.0,,,deepseek-v4-pro,2026-06-29T22:30:40
7563242a2742b8e5,画面细腻，音效好，使用流畅，物流给力,正面,0.9,"质量,物流",,deepseek-v4-pro,2026-06-29T22:30:40
e966bbe60bd6031e,用着真不错，评价晚了，支持华为支持京东,正面,0.8,体验,,deepseek-v4-pro,2026-06-29T22:30:40
bf78166c5302dacc,还不错，虽然和苹果不能比，这个价位的也没得比了，同等的价位很不错了。,正面,0.6,"价格,质量",,deepseek-v4-pro,2026-06-29T22:30:40
bd667e8016562fe5,快递速度超快，隔天就到，一直用华为，支持国产,正面,0.9,物流,,deepseek-v4-pro,2026-06-29T22:30:40
96e49d0593cad2cc,还没用不知道怎么样,中性,0.0,,,deepseek-v4-pro,2026-06-29T22:30:40
e34c63763947c171,很不错，看了好久才下单,正面,0.9,体验,,deepseek-v4-pro,2026-06-29T22:31:11
6621517ac58b22be,屏幕很大，有护眼模式，买来给宝宝看电视的，这个价位来说是很划算的了，电池也比较耐用，满意,正面,0.95,"质量,价格",,deepseek-v4-pro,2026-06-29T22:31:11
812d933f43453ff5,挺好的 用了好长时间了 这个价位不错了,正面,0.8,"质量,价格",,deepseek-v4-pro,2026-06-29T22:31:11
7338b4955998ab2f,各个功能都很不错,正面,0.9,体验,,deepseek-v4-pro,2026-06-29T22:31:11
857fc746e938834e,质量不错，正品！,正面,1.0,质量,,deepseek-v4-pro,2026-06-29T22:31:11
a634b04216c43b06,很好，一直信任京东自营产品,正面,0.9,服务,,deepseek-v4-pro,2026-06-29T22:31:11
c686ba0adb501cdf,东西不错，大一点的手机的感觉。,正面,0.8,体验,,deepseek-v4-pro,2026-06-29T22:31:11
e64668e6c7eb0b27,很不错，非常好,正面,0.95,体验,,deepseek-v4-pro,2026-06-29T22:31:11
b6748aaac22d17ea,使用了一个星期，今天来评价一下吧:整体设计风格基本上就是华为mate系列手机的放大版，包括金属后壳，弧度设计等等！个人最喜欢的设计是前置那个触摸感应式按钮，交互设计和魅族手机类似！挺好用的。屏幕显示效果出色，系统升级到了安卓7.0，流畅度也不是问题！机子本身的做工很扎实，缺点是续航力很糟糕，2K屏幕的耗电量很厉害！还有就是玩诛仙的时候画面会有明显的卡顿现象（升级了系统后似乎改善了一点），王者荣耀还可以，发热范围也能接受。京东还良（keng）心（die）送了保护套等配件，至于质量怎样，自己看图吧，那保护套还不如去**自己买一个！,负面,-0.3,"质量,体验,服务","续航糟糕,游戏卡顿,保护套质量差",deepseek-v4-pro,2026-06-29T22:31:11
b43e9d2d5b7dc134,东西挺好的，京东物流给力。,正面,0.9,"质量,物流",,deepseek-v4-pro,2026-06-29T22:31:11
fb12353306cf6106,晚上订，第二天早上就收到，配送速度快，收到打开看完好无损，机器反应快，屏幕清晰，暂无发现问题，希望电池不让人失忘，希望耐用。女票很喜欢，办工在也不用拿笔记本电脑了有它就行,正面,0.8,"物流,质量,体验",,deepseek-v4-pro,2026-06-29T22:31:44
26eff73147b1adae,商品很好 发货很快 服务很好,正面,0.9,"质量,物流,服务",,deepseek-v4-pro,2026-06-29T22:31:44
12b0c406ca9e23c1,挺不错的，好评,正面,0.6,"质量,体验",,deepseek-v4-pro,2026-06-29T22:31:44
9ed7c4a98cdcd0af,这次618买东西，送货有点慢，应该是太忙了，快递大哥辛苦了，今天终于收到宝贝了,中性,-0.1,物流,送货慢,deepseek-v4-pro,2026-06-29T22:31:44
cc240e8cd0b17fd0,总体来说，不错,正面,0.4,体验,,deepseek-v4-pro,2026-06-29T22:31:44
03afa0cdf462bd39,可能价格比在那里吧，分辨率不是很高，但对我们淘族来说已经不错了！反正我觉得挺好！,正面,0.5,"价格,质量,体验",,deepseek-v4-pro,2026-06-29T22:31:44
835d041aaf3d6ea0,这个很好用，速度很快，清晰，声音也大。比我手上老版本中iPad好用多了。支持国货！遗憾就是屏幕还是小了点。,正面,0.7,"质量,体验",,deepseek-v4-pro,2026-06-29T22:31:44
efda6e316d395235,非常满意，轻松的购物真的很放心，还会再来的。,正面,0.9,"体验,服务",,deepseek-v4-pro,2026-06-29T22:31:44
013ecd19f2a0908e,性价比超高，大赞，支持国货。,正面,0.85,"价格,质量,体验",,deepseek-v4-pro,2026-06-29T22:31:44
8ba0d8a80ae6b7f5,感觉还不错，反应挺快，儿子很喜欢,正面,0.75,"质量,体验",,deepseek-v4-pro,2026-06-29T22:31:44
81f3608266d22e48,还不错哦，速度快东西好用,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:32:16
7fcf52ceb5a39375,很好，屏幕清晰，大小刚好。赠品也很不错。,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:32:16
0d1ebc700376bded,物流很快哦，平板的确很不错，音质很好，视频很清晰，华为平板值得购买。,正面,0.95,"物流,质量,体验",,deepseek-v4-pro,2026-06-29T22:32:16
0b23bffe93c20457,真的很不错，这个平板很好用,正面,0.7,"质量,体验",,deepseek-v4-pro,2026-06-29T22:32:16
09df196064021de4,帮同事买的 说还可以,中性,0.1,体验,,deepseek-v4-pro,2026-06-29T22:32:16
f2f6290ee4ea35aa,手机效果不错，华为的品质真心不错,正面,0.8,质量,,deepseek-v4-pro,2026-06-29T22:32:16
559aab5ec37e6e18,宝贝不错，看了好久终于下手，喜欢喜欢,正面,0.9,体验,,deepseek-v4-pro,2026-06-29T22:32:16
